-9.666041688175218	-3.869477480068052	-3.1537393071745212	-2.980284783139935	-5.984480614868962	-4.631798380293396	-3.926918882568001	-6.702058112935808	-3.1784210912856827	-7.000551101491805	-4.443436143362878	-2.431203351376493	-3.5760524364186925	-1.5019939623550687	-7.931440632787113	-3.8263694928263687	-9.753053065164849	-2.233779798371227	-2.288204657998945	-1.8772947568059817	-4.472390633855532	-3.8043062477420206	-4.643258260143315	-6.491466122203598	-3.5809729611080123	-6.576894969981802	-10.541510425529118	-10.541510425529118	-10.541510425529118	-10.541510425529118	-10.541510425529118	-10.541510425529118	-10.541510425529118	-10.541510425529118	-10.541510425529118	-10.541510425529118	-7.291135933601547	-7.287267456823627
-2.546269685833399	-5.13426153744209	-6.071754476966849	-6.290443677931678	-1.1663915189948315	-8.797823183571737	-8.893133363376062	-8.630769098908571	-3.3270815621859398	-4.997239739877799	-8.797823183571737	-2.132023664735409	-6.114314091385644	-6.878230342833796	-2.1386458207971417	-8.710811806582107	-8.893133363376062	-2.7120820484827126	-3.787187889475481	-4.700452900433099	-2.130057095763368	-6.312916533783737	-7.699210894903627	-8.893133363376062	-2.353836466872993	-8.893133363376062	-8.893133363376062	-8.893133363376062	-8.893133363376062	-8.893133363376062	-8.893133363376062	-8.893133363376062	-8.893133363376062	-8.893133363376062	-8.893133363376062	-8.893133363376062	-7.206734409805833	-8.423129734130326
-2.0694901641002783	-9.560187056321334	-3.830736834916556	-7.673117407288955	-1.7191659412590812	-8.771729695957065	-9.560187056321334	-1.889152374598875	-2.9131474015611643	-9.560187056321334	-3.3232305542353813	-3.257018780919663	-8.566935283311052	-8.91833317014894	-1.5796844548661426	-9.560187056321334	-6.365603924022179	-3.3574491304696306	-5.841748799965854	-2.3710947924472574	-3.1980213935415285	-9.560187056321334	-9.029558805259164	-9.560187056321334	-4.60084505661263	-8.307424087825966	-9.560187056321334	-9.223714819700122	-9.560187056321334	-9.560187056321334	-9.560187056321334	-9.560187056321334	-9.560187056321334	-9.560187056321334	-9.560187056321334	-9.560187056321334	-8.336411624699219	-7.9915711384074894
-2.85847587201713	-7.857937865515261	-7.888709524182015	-3.693859965278485	-1.0947880580623257	-6.2484999530811605	-4.558739651808227	-6.189659453058227	-1.5884972884676742	-5.401202092693956	-6.790097235513905	-3.70189973428782	-4.661121758711792	-5.205977131064094	-2.2445885935838805	-8.218951211052591	-7.276907983076021	-2.749790959795509	-2.869982060188422	-6.997736600292149	-3.1217394171207653	-4.695151507298103	-6.518163520030263	-9.051860333987696	-3.7455747977904816	-8.86953877719374	-9.051860333987696	-9.051860333987696	-9.051860333987696	-9.051860333987696	-9.051860333987696	-9.051860333987696	-9.051860333987696	-9.051860333987696	-9.051860333987696	-9.051860333987696	-4.690036406631333	-6.877108612503535
-2.7080695280882394	-6.009830775823414	-3.3273003009292994	-2.0230363513295075	-3.339899532824814	-4.1767769826953085	-4.571050426346471	-6.013775554114431	-4.0835151767262445	-7.827513930061261	-6.656815914620197	-3.054162090226931	-3.358545365253571	-1.996787368080059	-4.903700883521019	-4.041810291311784	-5.87642242226395	-1.5839709368440273	-2.1483553834855793	-3.359518127976193	-5.665236382802275	-3.725221240077529	-4.340416900262166	-4.058172275853457	-4.1445610946169635	-7.338748024360002	-10.630874310967796	-10.630874310967796	-10.630874310967796	-10.630874310967796	-10.630874310967796	-10.630874310967796	-10.630874310967796	-10.630874310967796	-10.630874310967796	-10.630874310967796	-5.713085567237892	-7.4160065074971335
-2.3086208657194915	-7.575800552675919	-8.910801619408259	-8.815491439603935	-1.9931950243757481	-2.4681022299479243	-8.728480062614304	-8.574329382787047	-1.9921064003877882	-8.815491439603935	-8.380173368346089	-3.290038500472151	-8.648437354940768	-7.28156107967798	-1.446234479823434	-8.910801619408259	-8.910801619408259	-1.8986863251018797	-5.79285171313002	-2.8582419729404664	-3.0466024233461537	-8.910801619408259	-7.475717094118937	-8.910801619408259	-5.679997223674785	-8.910801619408259	-8.910801619408259	-8.910801619408259	-8.910801619408259	-8.728480062614304	-8.910801619408259	-8.910801619408259	-8.910801619408259	-8.910801619408259	-8.910801619408259	-8.910801619408259	-5.467183521862152	-8.910801619408259
-2.2440351536489582	-8.445168255336284	-8.707532519803776	-6.71965817164943	-1.5237376801539317	-8.06567863363138	-4.195574715537862	-1.7824286024870253	-2.4217206623752516	-8.707532519803776	-8.237528890558039	-2.9197153162045004	-5.687107633659413	-3.3062074031815096	-2.3945280995253904	-8.707532519803776	-8.707532519803776	-2.119569367191653	-3.6777484068687585	-4.754367571044454	-3.0543418312636343	-8.707532519803776	-7.454769551308408	-8.707532519803776	-5.449435981782293	-8.445168255336284	-8.707532519803776	-8.707532519803776	-8.707532519803776	-8.707532519803776	-8.707532519803776	-8.707532519803776	-8.707532519803776	-8.707532519803776	-8.707532519803776	-8.707532519803776	-4.955678266528451	-7.021133566233547
-1.797100709121514	-7.411847031039744	-8.068180238476973	-7.476385552177315	-0.6300022575507682	-7.814192011811665	-10.0891255734752	-9.228924308252088	-1.8973603769148337	-10.184435753279525	-7.823581752161504	-6.549484641191144	-6.175286037120656	-6.617723933139796	-2.4633531334813377	-9.596649088377406	-10.00211419648557	-4.477657769643526	-6.219820297732208	-3.6709089504795647	-4.5235607796346	-9.54258186710713	-7.399424511041187	-10.184435753279525	-4.931115752662224	-10.184435753279525	-10.184435753279525	-9.847963516658313	-10.184435753279525	-10.184435753279525	-10.184435753279525	-10.184435753279525	-10.184435753279525	-10.184435753279525	-10.184435753279525	-10.184435753279525	-6.9655599284113245	-8.99051328480709
-3.6912804156514745	-4.695932963613131	-2.760165336570696	-3.2002857596642227	-3.144340216170977	-3.882412602127584	-3.6569028938967048	-9.200668752279451	-6.400681055851556	-10.29928104094756	-5.216842014722322	-3.068476545676352	-3.157310396684165	-1.2887136193790891	-2.640424188144923	-4.910589901050022	-7.87153280499951	-3.3858750904566097	-2.0305492088298234	-2.0781157629411133	-6.487078370801626	-3.7998700108244323	-10.076137489633352	-6.144311856909026	-10.386292417937192	-5.487774421961642	-10.481602597741515	-10.481602597741515	-10.481602597741515	-10.481602597741515	-10.481602597741515	-10.481602597741515	-10.481602597741515	-10.481602597741515	-10.481602597741515	-10.481602597741515	-7.52669231870778	-9.416891860749088
-2.353385308091502	-6.510704669474991	-6.510704669474991	-6.510704669474991	-1.4187966552499989	-6.510704669474991	-6.510704669474991	-6.510704669474991	-5.517452896464707	-6.510704669474991	-6.510704669474991	-6.510704669474991	-6.510704669474991	-6.510704669474991	-1.281201618927314	-6.510704669474991	-6.510704669474991	-6.328383112681037	-6.510704669474991	-6.510704669474991	-1.1030845680365042	-6.510704669474991	-6.510704669474991	-6.510704669474991	-6.510704669474991	-6.510704669474991	-6.510704669474991	-6.510704669474991	-6.510704669474991	-6.510704669474991	-6.510704669474991	-6.510704669474991	-6.510704669474991	-6.510704669474991	-6.510704669474991	-6.510704669474991	-6.510704669474991	-6.510704669474991
-3.367295829986474	-7.219804707882212	-6.0671251979438265	-7.471119136163119	-0.9427435948134708	-6.1028432805459065	-6.6761892612932305	-3.377965759311171	-1.51731937044115	-7.807591372784332	-7.712281192980006	-3.6362857694261024	-5.861681223729018	-2.0859689799997994	-3.5749351947647185	-7.625269815990377	-7.712281192980006	-5.265989379319786	-2.7551745446731206	-6.708979084116222	-3.4768580324980003	-7.019134012420062	-5.234979142577226	-7.807591372784332	-4.416444326975678	-7.807591372784332	-7.807591372784332	-7.807591372784332	-7.807591372784332	-7.807591372784332	-7.807591372784332	-7.807591372784332	-7.807591372784332	-7.807591372784332	-7.807591372784332	-7.807591372784332	-5.0042309918777965	-6.526657527322267
-2.1313569889553805	-6.546305103354556	-5.634104356731926	-2.724251463263939	-1.6463049824709648	-4.015203165974783	-6.759296283204748	-7.90442858750775	-2.036747183610631	-9.744978220905237	-4.838223057296374	-1.927674890916338	-4.933607204333248	-6.395074133630633	-2.3127311273932953	-5.486532648002711	-9.649668041100913	-5.534333202986976	-3.7755036916888707	-3.734691919556668	-3.6842208473013063	-4.956653491819299	-5.348062973737605	-9.744978220905237	-2.194737676165383	-8.464044375443173	-9.744978220905237	-9.744978220905237	-9.744978220905237	-9.744978220905237	-9.744978220905237	-9.744978220905237	-9.744978220905237	-9.744978220905237	-9.744978220905237	-9.744978220905237	-6.107392061178852	-8.218921917410189
